CODUSU,NRO_HOGAR,PONDERA,Parentesco,Sexo,Edad,Estado_Civil,Cobertura_Medica,Sabe_leer,Lugar_Nac,NIVEL_ED,Trabajo,CAT_OCUP,CAT_INAC,Y
184322,1,1297,1,2,20,5,12,1,2,5,3,0,3,5000
269932,1,1419,1,1,37,1,1,1,3,2,1,3,0,7100
269932,1,1419,2,2,34,1,4,1,3,3,3,0,4,7100
269932,1,1419,3,1,3,5,1,2,1,7,4,0,5,7100
269932,1,1419,3,2,1,5,1,3,1,7,4,0,5,7100
202978,1,1154,1,1,47,2,2,1,3,5,1,3,0,10200
202978,1,1154,2,2,38,2,2,1,3,6,1,3,0,10200
202978,1,1154,3,2,20,5,2,1,3,5,1,3,0,10200
202978,1,1154,3,2,17,5,2,1,1,3,3,0,3,10200
202978,1,1154,3,1,8,5,2,1,1,1,4,0,3,10200
194919,1,1133,1,1,53,5,1,1,1,6,1,3,0,4000
202531,2,910,1,1,39,1,2,1,1,6,1,3,0,7200
202531,2,910,2,1,30,1,2,1,1,6,1,3,0,7200
134140,1,1102,1,2,44,3,4,1,3,4,1,2,0,3750
134140,1,1102,3,1,18,5,4,1,4,5,1,4,0,3750
134140,1,1102,3,1,8,5,4,1,1,1,4,0,3,3750
239125,1,1070,1,2,80,4,1,1,3,4,3,0,1,2700
280207,1,1021,1,1,33,1,1,1,2,6,1,2,0,7700
280207,1,1021,2,2,29,1,1,1,3,6,1,3,0,7700
280207,1,1021,3,2,3,5,1,2,1,7,4,0,5,7700
303991,1,1632,1,1,81,3,2,1,1,4,1,4,0,2450
301297,1,1601,1,1,61,1,1,1,3,4,1,3,0,1800
301297,1,1601,2,2,53,1,4,1,1,5,3,0,4,1800
301386,1,1396,1,1,31,5,12,1,1,5,1,3,0,3400
311423,1,1778,1,1,80,2,1,1,1,6,3,0,1,8900
311423,1,1778,2,2,80,2,1,1,1,6,3,0,1,8900
311423,2,1778,1,2,35,5,4,1,4,1,1,3,0,0
308956,1,1999,1,1,54,3,2,1,1,5,1,1,0,10000
311618,1,1887,1,2,69,4,1,1,1,3,1,3,0,1900
251802,1,1997,1,2,74,5,1,1,1,2,3,0,1,950
257984,1,1916,1,2,25,5,4,1,1,6,3,0,4,4000
257984,1,1916,8,1,27,5,9,1,1,5,1,3,0,4000
228078,1,1997,1,2,80,4,1,1,1,2,3,0,1,1200
212506,1,1938,1,1,65,2,1,1,1,4,1,2,0,4300
212506,1,1938,2,2,57,2,1,1,1,4,3,0,2,4300
231093,1,1938,1,1,64,2,1,1,1,6,1,1,0,15800
231093,1,1938,2,2,65,2,1,1,1,4,3,0,1,15800
287192,1,1690,1,1,64,2,12,1,4,4,1,3,0,13600
287192,1,1690,3,1,26,5,12,1,2,6,1,3,0,13600
287192,1,1690,3,2,34,5,12,1,1,6,3,0,7,13600
287192,1,1690,2,2,64,2,12,1,2,6,3,0,1,13600
287764,1,1695,1,2,28,5,12,1,1,5,1,3,0,6000
168811,2,1737,1,1,27,1,2,1,2,6,1,3,0,5200
168811,2,1737,2,2,25,1,2,1,2,5,2,3,0,5200
300831,1,1240,1,1,30,1,1,1,1,6,1,3,0,6360
300831,1,1240,2,2,26,1,1,1,2,5,1,2,0,6360
306664,1,1514,1,1,59,5,1,1,2,4,1,3,0,7000
301095,1,1332,1,2,60,3,1,1,2,6,1,3,0,13300
301095,1,1332,3,2,25,5,1,1,1,6,1,3,0,13300
300889,1,1308,1,1,34,5,4,1,1,3,1,2,0,1490
300889,1,1308,6,2,61,3,1,1,1,7,3,0,1,1490
306316,1,1409,1,2,56,1,1,1,1,6,1,3,0,10590
306316,1,1409,2,1,61,1,1,1,1,6,1,3,0,10590
306316,1,1409,8,1,48,5,1,1,1,1,3,0,1,10590
305083,1,1537,1,1,72,3,1,1,5,3,1,1,0,3390
309957,1,1373,1,2,70,5,1,1,1,6,3,0,1,900
310105,1,1373,1,2,84,5,1,1,1,4,3,0,1,1862
311553,1,1184,1,1,37,2,1,1,3,6,1,1,0,7400
311553,1,1184,2,2,36,2,1,1,3,5,1,3,0,7400
311553,1,1184,3,2,10,5,1,1,1,1,3,0,3,7400
310915,1,1064,1,1,37,2,2,1,1,5,1,2,0,6400
310915,1,1064,2,2,39,2,2,1,1,6,3,0,4,6400
306985,1,1159,1,2,46,3,2,1,3,6,1,2,0,4500
307498,1,1454,1,1,45,2,1,1,5,4,1,3,0,5000
307498,1,1454,2,2,42,2,1,1,5,4,1,3,0,5000
307498,1,1454,3,2,24,5,4,1,5,4,3,0,4,5000
307498,1,1454,3,2,9,5,1,1,1,1,4,0,3,5000
307498,1,1454,3,1,9,5,1,1,1,1,4,0,3,5000
307498,1,1454,5,2,1,5,4,3,1,7,4,0,5,5000
155253,1,1040,1,1,30,2,1,1,1,6,1,3,0,6300
155253,1,1040,2,2,26,2,1,1,1,5,1,3,0,6300
155621,1,1284,1,1,69,2,1,1,1,4,1,3,0,4340
155621,1,1284,2,2,64,2,1,1,1,4,1,3,0,4340
256525,2,929,1,2,35,1,1,1,1,6,1,3,0,7500
256525,2,929,2,1,36,1,1,1,1,6,1,3,0,7500
153336,1,1199,1,2,86,4,1,1,1,6,3,0,1,900
268514,1,1235,1,1,30,2,1,1,1,4,1,3,0,6500
268514,1,1235,2,2,28,2,1,1,1,6,1,3,0,6500
268514,1,1235,3,1,2,5,1,2,1,7,4,0,5,6500
175337,1,1528,1,1,93,2,1,1,1,4,3,0,1,7600
175337,1,1528,2,2,96,2,1,1,1,6,3,0,1,7600
248505,1,1090,1,2,32,1,1,1,1,6,1,3,0,13850
248505,1,1090,2,1,37,1,1,1,1,6,1,3,0,13850
224525,1,1383,1,2,58,3,1,1,1,4,1,3,0,4200
304096,1,2311,1,2,54,3,1,1,4,3,1,2,0,3050
304096,1,2311,3,2,21,5,1,1,1,5,3,0,3,3050
304096,1,2311,3,1,12,5,1,1,1,1,3,0,3,3050
312778,1,1613,1,2,62,3,2,1,1,5,1,3,0,2000
307207,1,1782,1,1,77,2,1,1,1,6,3,0,1,2600
307207,1,1782,2,2,67,2,1,1,3,4,3,0,4,2600
307000,1,1668,1,1,71,2,2,1,1,6,3,0,1,7370
307000,1,1668,2,2,70,2,2,1,1,6,3,0,1,7370
307000,1,1668,3,1,32,5,2,1,1,6,1,2,0,7370
311611,1,1422,1,1,30,1,1,1,1,6,1,3,0,6000
311611,1,1422,2,2,28,1,1,1,1,6,1,3,0,6000
311197,1,1271,1,1,36,1,2,1,1,6,1,3,0,8400
311197,1,1271,2,2,37,1,2,1,1,5,1,3,0,8400
307514,1,1613,1,2,56,4,1,1,1,5,1,3,0,4500
276137,1,1863,1,2,84,4,1,1,1,2,3,0,1,3700
276137,1,1863,3,1,57,3,4,1,1,5,1,3,0,3700
192489,1,1772,1,2,53,3,1,1,1,6,1,3,0,17285
192489,1,1772,6,2,79,4,1,1,1,6,3,0,1,17285
192489,1,1772,3,1,20,5,1,1,1,5,1,3,0,17285
283151,1,1651,1,2,68,4,1,1,4,2,3,0,1,8835
283151,1,1651,3,2,31,1,1,1,1,6,1,3,0,8835
283151,1,1651,4,1,32,1,1,1,1,4,1,3,0,8835
283151,1,1651,5,1,-1,5,1,3,1,7,4,0,5,8835
275638,1,1740,1,2,83,4,1,1,3,1,3,0,1,1335
245515,1,1740,1,2,68,3,12,1,1,6,3,0,1,2250
235594,1,1349,1,1,34,1,1,1,2,6,1,2,0,22500
235594,1,1349,2,2,35,1,1,1,2,6,1,3,0,22500
198269,1,1810,1,1,34,1,1,1,1,2,1,2,0,4000
198269,1,1810,2,2,34,1,1,1,1,6,3,0,4,4000
198269,1,1810,3,1,10,5,1,1,1,1,3,0,3,4000
198269,1,1810,3,2,4,5,1,2,1,7,4,0,5,4000
198269,1,1810,3,1,1,5,1,3,1,7,4,0,5,4000
286618,1,1658,1,1,72,2,1,1,2,6,3,0,1,6905
286618,1,1658,2,2,65,2,1,1,2,6,1,3,0,6905
305017,1,311,1,2,28,5,4,1,3,6,1,3,0,10540
305017,1,311,8,2,30,5,4,1,3,5,1,3,0,10540
305017,1,311,8,1,31,5,4,1,3,6,1,3,0,10540
302621,1,403,1,1,36,1,2,1,1,5,1,3,0,3000
302621,1,403,2,2,34,1,2,1,4,5,3,0,4,3000
302621,1,403,3,1,-1,5,2,3,1,7,4,0,5,3000
303506,1,466,1,1,50,3,1,1,2,3,1,2,0,3800
303506,1,466,3,1,18,5,1,1,2,5,3,0,3,3800
304196,1,461,1,1,67,2,1,1,3,2,1,3,0,4300
304196,1,461,2,2,62,2,1,1,3,3,3,0,1,4300
303271,1,430,1,2,66,5,1,1,2,6,3,0,1,1910
304831,1,403,1,2,25,5,1,1,3,5,1,3,0,5000
308101,1,1315,1,2,52,5,1,1,1,4,1,3,0,2500
307546,1,1336,1,2,89,4,2,1,3,6,3,0,1,800
307317,1,960,1,2,60,3,1,1,1,6,1,3,0,19100
307317,1,960,3,2,32,5,1,1,1,6,1,3,0,19100
307317,1,960,3,2,30,5,1,1,1,6,1,3,0,19100
307317,1,960,3,1,28,5,1,1,1,6,1,3,0,19100
308213,1,1416,1,1,57,2,2,1,1,5,1,3,0,15500
310916,1,1128,1,2,49,5,13,1,3,2,1,3,0,1600
286667,1,982,1,1,68,4,1,1,1,3,3,0,1,5100
286667,1,982,3,1,40,2,4,1,1,6,1,3,0,5100
286667,1,982,4,2,38,2,1,1,1,2,3,0,4,5100
286667,1,982,5,2,8,5,1,1,1,1,4,0,3,5100
206475,1,1034,1,2,74,4,1,1,1,6,3,0,1,2000
214932,1,1108,1,1,59,2,12,1,3,3,1,3,0,5800
214932,1,1108,2,2,70,2,12,1,3,4,3,0,1,5800
260663,1,993,1,1,28,2,1,1,4,6,1,3,0,6000
260663,1,993,2,2,27,2,4,1,4,6,3,0,4,6000
184429,1,1112,1,1,66,3,1,1,1,6,1,1,0,9000
130798,1,1443,1,1,53,2,1,1,1,3,1,3,0,3700
130798,1,1443,2,2,44,2,1,1,4,2,1,3,0,3700
130798,1,1443,3,2,13,5,1,1,1,3,3,0,3,3700
239157,1,1440,1,2,67,5,2,1,1,4,1,2,0,0
264570,1,1526,1,1,52,3,1,1,1,3,1,3,0,2500
222171,1,1324,1,1,43,5,2,1,1,6,1,1,0,4000
302327,1,988,1,1,49,2,1,1,1,4,1,3,0,4300
302327,1,988,2,2,46,2,1,1,1,4,2,3,0,4300
302327,1,988,3,2,20,5,1,1,1,5,1,3,0,4300
301086,1,1463,1,1,84,2,1,1,1,4,1,3,0,11350
301086,1,1463,2,2,64,2,1,1,1,4,1,3,0,11350
305889,1,1366,1,2,72,4,1,1,2,2,1,3,0,3553
301694,1,1393,1,1,42,2,1,1,1,6,1,3,0,8835
301694,1,1393,2,2,51,2,1,1,3,2,3,0,4,8835
301694,1,1393,3,2,33,5,1,1,3,4,1,3,0,8835
301694,1,1393,3,2,11,5,1,1,1,1,3,0,3,8835
301694,1,1393,5,1,5,5,1,2,1,7,4,0,5,8835
311131,1,1405,1,1,35,2,1,1,1,5,1,3,0,8400
311131,1,1405,2,2,30,2,1,1,1,6,1,3,0,8400
311131,1,1405,3,1,3,5,1,2,1,7,4,0,5,8400
309385,1,1628,1,1,68,2,1,1,1,4,1,3,0,3820
309385,1,1628,2,2,72,2,1,1,1,6,3,0,1,3820
310945,1,1300,1,1,35,2,1,1,1,5,1,3,0,12400
310945,1,1300,2,2,28,2,1,1,1,6,1,3,0,12400
234475,1,1593,1,1,51,1,1,1,1,4,3,0,1,7400
234475,1,1593,2,2,59,1,2,1,1,6,1,3,0,7400
287175,1,1634,1,1,22,5,1,1,2,5,1,3,0,13300
287175,1,1634,10,1,25,5,1,1,2,5,1,3,0,13300
287175,1,1634,10,1,22,5,1,1,1,3,1,3,0,13300
287175,1,1634,10,1,22,5,1,1,2,5,1,3,0,13300
142366,1,1337,1,1,47,2,1,1,2,4,1,3,0,3920
142366,1,1337,2,2,42,2,1,1,1,6,1,3,0,3920
142366,1,1337,3,2,16,5,1,1,1,3,3,0,3,3920
142366,1,1337,3,1,12,5,1,1,1,1,3,0,3,3920
241541,1,1441,1,2,49,3,1,1,1,6,1,2,0,4300
241541,1,1441,3,2,23,5,1,1,5,6,1,3,0,4300
241541,1,1441,3,1,13,5,1,1,1,1,3,0,3,4300
273546,1,1389,1,1,36,5,1,1,1,5,1,3,0,10000
278612,1,1177,1,1,35,2,1,1,1,6,1,3,0,8000
278612,1,1177,2,2,35,2,1,1,1,6,1,3,0,8000
183013,1,1177,1,1,30,1,4,1,1,5,1,2,0,9000
183013,1,1177,2,2,31,1,1,1,1,6,1,3,0,9000
301202,1,987,1,1,35,1,4,1,4,5,1,3,0,3200
301202,1,987,2,2,44,1,4,1,5,4,1,3,0,3200
303088,1,1273,1,2,73,5,1,1,1,4,3,0,1,1050
300784,1,1170,1,1,48,3,2,1,1,5,1,2,0,3000
300993,1,1413,1,1,72,2,1,1,1,6,3,0,1,4760
300993,1,1413,2,2,66,2,1,1,1,4,3,0,1,4760
300993,1,1413,3,1,25,5,1,1,1,5,1,3,0,4760
305839,1,987,1,1,30,5,1,1,5,5,1,3,0,3500
305839,1,987,10,2,31,5,1,1,5,3,1,3,0,3500
310573,1,1254,1,1,74,3,4,1,1,5,1,3,0,1790
310573,1,1254,10,1,68,4,1,1,4,5,3,0,1,1790
307198,1,1129,1,1,26,1,1,1,3,3,1,3,0,2800
307198,1,1129,2,2,24,1,1,1,3,5,2,3,0,2800
307198,1,1129,3,2,-1,5,1,3,1,7,4,0,5,2800
237987,1,1728,1,1,71,2,12,1,1,6,1,3,0,14700
237987,1,1728,2,2,59,2,1,1,1,6,1,3,0,14700
237987,1,1728,3,1,19,5,1,1,1,5,1,3,0,14700
237987,1,1728,3,1,18,5,1,1,1,5,1,3,0,14700
238020,1,2114,1,2,62,5,1,1,4,2,1,2,0,4860
238020,1,2114,3,1,28,5,1,1,1,4,1,3,0,4860
238020,1,2114,3,2,29,5,4,1,1,4,2,3,0,4860
238020,1,2114,5,1,9,5,1,1,1,1,4,0,3,4860
238020,1,2114,5,1,7,5,1,1,1,1,4,0,3,4860
238020,1,2114,5,2,-1,5,1,3,1,7,4,0,5,4860
160045,1,2158,1,1,67,2,1,1,1,6,3,0,1,5200
160045,1,2158,2,2,51,2,1,1,1,6,1,2,0,5200
160045,1,2158,3,1,12,5,1,1,1,1,3,0,3,5200
160045,1,2158,3,1,12,5,1,1,1,1,3,0,3,5200
164797,1,1111,1,2,47,3,1,1,3,6,1,3,0,6600
164797,1,1111,3,2,18,5,1,1,1,5,2,3,0,6600
164797,1,1111,3,2,18,5,1,1,1,4,2,0,0,6600
138251,1,1086,1,1,48,2,1,1,1,3,1,2,0,6000
138251,1,1086,2,2,47,2,1,1,3,4,1,3,0,6000
138251,1,1086,3,2,19,5,1,1,1,5,3,0,3,6000
304513,2,1792,1,1,33,5,1,1,1,5,1,3,0,4300
301037,1,2096,1,1,65,3,1,1,1,6,1,3,0,10200
302154,1,1645,1,2,33,5,1,1,4,5,1,3,0,2400
304702,1,1944,1,2,56,1,1,1,1,6,1,1,0,15110
304702,1,1944,2,1,63,1,1,1,1,4,1,3,0,15110
304702,1,1944,3,2,27,5,1,1,1,6,1,3,0,15110
304702,1,1944,3,2,25,5,1,1,1,5,1,3,0,15110
304702,1,1944,3,1,25,5,1,1,1,4,1,3,0,15110
304702,1,1944,3,1,17,5,1,1,1,3,3,0,3,15110
307105,1,1439,1,1,60,1,1,1,3,4,1,3,0,7600
307105,1,1439,2,2,60,1,1,1,1,6,1,3,0,7600
310281,1,1439,1,2,55,2,1,1,1,6,1,3,0,10500
310281,1,1439,2,1,57,2,1,1,1,5,1,3,0,10500
311953,1,1295,1,1,38,2,1,1,1,5,1,3,0,6288
311953,1,1295,2,2,35,2,1,1,1,5,1,3,0,6288
311953,1,1295,3,2,3,5,1,2,1,7,4,0,5,6288
311953,1,1295,3,2,-1,5,1,3,1,7,4,0,5,6288
312414,1,1620,1,1,36,2,1,1,1,5,1,3,0,5500
312414,1,1620,2,2,34,2,1,1,4,4,3,0,4,5500
312414,1,1620,3,1,11,5,1,1,1,1,3,0,3,5500
312414,1,1620,3,1,5,5,1,1,1,1,4,0,5,5500
312414,1,1620,3,2,-1,5,1,3,1,7,4,0,5,5500
201786,1,1430,1,2,84,5,1,1,5,4,3,0,1,5300
201786,1,1430,8,2,82,5,1,1,5,4,3,0,1,5300
252485,1,1096,1,1,43,1,1,1,1,3,1,3,0,6000
252485,1,1096,2,2,33,1,1,1,1,4,1,3,0,6000
259088,1,1418,1,1,53,2,2,1,1,4,1,3,0,3000
259088,1,1418,2,2,52,2,2,1,5,4,3,0,4,3000
259088,1,1418,3,2,19,5,2,1,1,4,1,3,0,3000
156772,2,1300,1,1,33,5,1,1,2,6,1,3,0,8000
267504,1,1317,1,2,70,4,1,1,3,2,3,0,1,3300
267504,1,1317,3,1,40,5,1,1,1,6,1,3,0,3300
202051,1,949,1,1,49,2,1,1,1,6,1,1,0,9700
202051,1,949,2,2,47,2,1,1,1,6,1,3,0,9700
202051,1,949,3,2,22,5,1,1,1,5,1,3,0,9700
202051,1,949,3,2,18,5,1,1,1,5,3,0,3,9700
129743,1,1411,1,1,54,2,4,1,1,4,1,3,0,3300
129743,1,1411,2,2,52,2,4,1,1,4,3,0,4,3300
129743,1,1411,3,1,23,5,1,1,1,5,1,3,0,3300
139327,1,1250,1,2,54,3,1,1,3,4,1,3,0,3500
139327,1,1250,3,1,17,5,1,1,1,3,3,0,3,3500
139327,1,1250,3,2,15,5,1,1,1,3,3,0,3,3500
212824,1,1401,1,1,73,2,1,1,1,5,3,0,1,2100
212824,1,1401,2,2,63,2,1,1,1,6,3,0,1,2100
247628,1,1422,1,1,69,2,1,1,1,6,3,0,1,9200
247628,1,1422,2,2,66,2,1,1,1,6,1,3,0,9200
175976,1,1341,1,1,44,2,1,1,5,6,1,3,0,14000
175976,1,1341,2,2,43,2,1,1,1,6,1,3,0,14000
175976,1,1341,3,1,6,5,1,1,1,1,4,0,3,14000
175976,1,1341,3,2,-1,5,1,3,1,7,4,0,5,14000
269809,1,1129,1,1,58,2,2,1,1,6,1,1,0,7000
269809,1,1129,2,2,49,2,1,1,1,6,1,1,0,7000
269809,1,1129,3,2,15,5,1,1,1,3,3,0,3,7000
306165,1,1470,1,2,88,4,1,1,5,3,3,0,1,8120
306165,1,1470,4,1,54,2,1,1,1,5,1,2,0,8120
306165,1,1470,3,2,52,2,1,1,1,6,1,3,0,8120
306165,1,1470,5,2,23,5,1,1,1,6,3,0,7,8120
306165,1,1470,5,2,18,5,1,1,1,5,3,0,3,8120
301163,1,1256,1,1,44,2,1,1,3,4,1,2,0,4300
301163,1,1256,2,2,45,2,1,1,3,2,1,1,0,4300
301163,1,1256,3,1,20,5,1,1,1,3,1,2,0,4300
301163,1,1256,3,1,16,5,1,1,1,3,3,0,3,4300
301706,1,1427,1,1,63,2,1,1,3,2,3,0,7,1350
301706,1,1427,2,2,55,2,1,1,3,3,3,0,4,1350
301706,1,1427,3,1,30,5,4,1,1,5,2,3,0,1350
301706,1,1427,3,2,24,5,1,1,1,5,1,3,0,1350
305419,1,1661,1,1,69,2,1,1,1,6,3,0,1,1520
305419,1,1661,2,2,74,2,1,1,1,3,3,0,1,1520
304778,1,1308,1,2,72,4,1,1,1,4,3,0,1,11000
304778,2,1308,1,2,40,5,4,1,3,2,1,3,0,1250
310529,1,1797,1,1,63,2,2,1,1,5,1,1,0,13500
310529,1,1797,2,2,60,2,2,1,5,4,1,3,0,13500
308268,1,1590,1,1,53,2,1,1,2,6,1,1,0,6900
308268,1,1590,2,2,40,2,1,1,1,6,1,1,0,6900
308268,1,1590,3,1,10,5,1,1,1,1,3,0,3,6900
308268,2,1590,1,2,31,5,1,1,4,3,1,3,0,1700
310816,1,1620,1,1,57,2,1,1,2,6,1,2,0,7100
310816,1,1620,2,2,57,2,1,1,1,6,1,3,0,7100
310816,1,1620,3,2,20,5,1,1,1,5,3,0,3,7100
310816,1,1620,3,2,18,5,1,1,1,5,3,0,3,7100
309295,1,1635,1,1,29,1,1,1,1,5,1,3,0,7800
309295,1,1635,2,2,29,1,12,1,1,6,1,3,0,7800
309629,1,1814,1,2,35,5,4,1,5,4,3,0,4,3910
309629,1,1814,3,2,20,5,4,1,5,3,3,0,4,3910
309629,1,1814,3,1,8,5,1,1,1,1,4,0,3,3910
309629,1,1814,3,1,4,5,1,2,1,7,4,0,5,3910
309629,1,1814,8,2,25,5,4,1,5,4,1,3,0,3910
312279,1,1677,1,2,64,4,4,1,4,2,2,0,0,2100
254190,1,2274,1,1,66,1,1,1,3,3,1,3,0,3630
254190,1,2274,2,2,69,1,1,1,3,2,3,0,1,3630
177954,1,1948,1,2,73,4,1,1,1,6,3,0,1,6940
177954,1,1948,3,1,36,5,1,1,1,6,1,3,0,6940
278252,2,1997,1,1,34,1,12,1,5,6,1,2,0,8500
278252,2,1997,2,2,29,1,12,1,1,6,1,2,0,8500
278252,2,1997,3,2,1,5,12,3,1,7,4,0,5,8500
288095,1,2274,1,1,68,2,2,1,1,6,3,0,1,10000
288095,1,2274,2,2,67,2,12,1,1,6,1,3,0,10000
155743,1,2256,1,1,51,2,1,1,1,6,1,3,0,18300
155743,1,2256,2,2,51,2,1,1,1,6,1,3,0,18300
155743,1,2256,3,1,22,5,1,1,1,5,1,3,0,18300
190755,1,1452,1,1,46,1,1,1,3,3,1,3,0,3134
190755,1,1452,2,2,42,1,1,1,3,3,1,3,0,3134
190755,1,1452,3,2,15,5,1,1,1,3,3,0,3,3134
256628,1,2339,1,1,52,2,1,1,1,4,1,3,0,2000
256628,1,2339,2,2,50,2,1,1,1,3,3,0,4,2000
256628,1,2339,3,1,19,5,1,1,1,5,3,0,3,2000
256628,1,2339,3,2,14,5,1,1,1,3,3,0,3,2000
280547,1,2182,1,1,67,2,1,1,1,4,1,3,0,7000
280547,1,2182,2,2,65,2,1,1,1,6,3,0,4,7000
302432,1,1335,1,2,64,4,1,1,1,5,3,0,1,7770
302432,1,1335,3,1,34,5,1,1,1,4,1,3,0,7770
302432,1,1335,3,2,34,5,1,1,1,5,1,3,0,7770
306469,1,1343,1,1,32,1,2,1,1,6,1,3,0,7400
306469,1,1343,2,2,33,1,2,1,1,6,1,3,0,7400
300759,1,1482,1,2,84,4,1,1,3,6,3,0,1,5800
300759,2,1482,1,2,43,5,4,1,5,4,1,3,0,1600
309747,1,1763,1,2,65,5,1,1,3,6,1,3,0,6120
307819,1,1651,1,2,27,5,2,1,1,5,1,3,0,3200
310892,1,1888,1,1,61,3,2,1,1,3,1,3,0,2570
310892,1,1888,6,2,84,4,12,1,1,2,3,0,1,2570
309189,1,1621,1,1,30,5,1,1,1,6,3,0,4,850
231518,1,1454,1,2,61,4,1,1,2,6,1,3,0,8400
202565,1,1346,1,1,63,2,1,1,1,5,1,3,0,7900
202565,1,1346,2,2,60,2,1,1,1,5,3,0,1,7900
202565,1,1346,3,2,30,5,1,1,1,5,1,3,0,7900
195651,2,1522,1,2,39,5,1,1,5,4,1,3,0,5100
195651,2,1522,3,1,15,5,1,1,5,3,3,0,3,5100
195651,2,1522,3,1,12,5,1,1,5,1,3,0,3,5100
125446,1,2915,1,2,79,4,1,1,1,4,3,0,1,1580
285474,1,3395,1,2,51,2,1,1,1,6,3,0,4,4200
285474,1,3395,2,1,48,2,1,1,1,6,3,0,4,4200
285474,1,3395,3,2,11,5,1,1,3,1,3,0,3,4200
285474,1,3395,3,1,6,5,1,1,3,1,4,0,3,4200
213833,1,2529,1,1,36,2,1,1,1,6,1,3,0,7500
213833,1,2529,2,2,28,2,1,1,1,4,2,3,0,7500
214387,1,2260,1,1,32,1,1,1,2,6,1,3,0,13400
214387,1,2260,2,2,36,1,1,1,1,6,1,3,0,13400
279870,1,2260,1,1,32,1,1,1,1,6,1,3,0,11450
279870,1,2260,2,2,33,1,1,1,1,6,1,3,0,11450
304909,1,1767,1,1,36,2,12,1,1,6,1,1,0,12638
304909,1,1767,2,2,33,2,12,1,1,6,1,1,0,12638
304909,1,1767,3,2,1,5,12,3,1,7,4,0,5,12638
306812,1,2232,1,2,50,5,1,1,1,6,1,3,0,9300
308546,1,2496,1,1,47,2,1,1,1,5,1,3,0,6400
308546,1,2496,2,2,44,2,1,1,1,5,3,0,4,6400
308546,1,2496,3,1,12,5,1,1,1,1,3,0,3,6400
308546,1,2496,3,1,4,5,1,1,1,7,4,0,5,6400
306870,1,2222,1,2,64,5,2,1,5,4,2,2,0,900
306870,1,2222,8,2,56,5,1,1,1,4,3,0,4,900
309154,1,2393,1,1,58,1,1,1,4,4,1,3,0,12000
309154,1,2393,2,2,57,1,1,1,1,4,1,3,0,12000
308475,1,2296,1,1,29,5,1,1,1,6,1,3,0,11700
148537,1,1682,1,1,61,3,2,1,1,3,1,2,0,3000
178893,1,1588,1,2,80,4,1,1,1,3,1,3,0,2890
219247,1,1002,1,1,47,2,1,1,2,5,1,3,0,10400
219247,1,1002,2,2,45,2,1,1,1,6,1,2,0,10400
219247,1,1002,3,2,23,5,1,1,2,5,2,0,0,10400
219247,1,1002,3,2,22,5,1,1,1,4,1,3,0,10400
158960,1,1158,1,1,40,2,1,1,2,6,1,3,0,10600
158960,1,1158,2,2,36,2,1,1,1,6,1,3,0,10600
223999,1,1235,1,2,49,3,4,1,1,6,1,2,0,2000
223999,1,1235,3,2,20,5,4,1,1,5,3,0,3,2000
223999,1,1235,3,2,17,5,4,1,1,3,3,0,3,2000
223999,1,1235,3,2,10,5,4,1,1,1,3,0,3,2000
306275,1,2008,1,1,73,2,2,1,1,6,1,1,0,5000
306275,1,2008,2,2,70,2,2,1,1,4,3,0,1,5000
305836,1,1592,1,2,78,4,1,1,1,5,3,0,1,8400
305836,1,1592,3,1,46,5,12,1,1,5,1,3,0,8400
305836,1,1592,3,1,47,3,1,1,1,5,1,3,0,8400
304336,1,1861,1,2,59,5,1,1,1,4,1,3,0,2500
304336,1,1861,3,1,22,5,1,1,1,5,3,0,3,2500
304321,1,1751,1,2,91,4,1,1,3,2,3,0,1,5200
304321,2,1751,1,2,29,5,4,1,4,4,1,3,0,1950
303521,1,1924,1,1,38,2,2,1,1,4,1,1,0,4500
303521,1,1924,2,2,29,2,2,1,1,6,1,2,0,4500
303521,1,1924,3,2,4,5,2,2,1,7,4,0,5,4500
303521,1,1924,3,2,2,5,2,2,1,7,4,0,5,4500
308556,1,4010,1,1,53,2,2,1,1,6,1,3,0,29400
308556,1,4010,2,2,53,2,2,1,1,6,1,3,0,29400
308556,1,4010,3,2,25,5,2,1,1,5,1,3,0,29400
308556,1,4010,3,1,23,5,2,1,1,5,1,3,0,29400
308556,1,4010,3,2,18,5,2,1,1,5,3,0,3,29400
306826,1,4428,1,1,69,4,1,1,3,3,3,0,1,1629
311288,1,3856,1,2,27,5,2,1,1,6,3,0,3,3500
312575,1,3786,1,1,31,5,1,1,1,4,1,3,0,3000
308231,1,4529,1,1,32,2,1,1,1,5,1,3,0,15000
308231,1,4529,2,2,35,2,1,1,1,6,1,3,0,15000
308231,1,4529,3,1,3,5,1,2,1,7,4,0,5,15000
308231,1,4529,3,1,-1,5,1,3,1,7,4,0,5,15000
311023,1,3191,1,1,42,1,2,1,1,6,1,3,0,16400
311023,1,3191,2,2,37,1,2,1,1,6,1,3,0,16400
204602,1,1558,1,1,40,2,1,1,1,4,1,1,0,9700
204602,1,1558,2,2,42,2,1,1,1,6,1,3,0,9700
204602,1,1558,3,2,13,5,1,1,1,1,3,0,3,9700
204602,1,1558,3,2,11,5,1,1,1,1,3,0,3,9700
204602,1,1558,3,1,8,5,1,1,1,1,4,0,3,9700
256230,1,1379,1,2,56,5,1,1,3,4,1,3,0,4500
195864,1,1305,1,2,67,3,1,1,2,2,1,2,0,5630
